pr_number,pr_owner,first_pr,pr_commits,pr_comments,merged,linked,sameOwner,comments,commentsB4,ownerComments,ownerCommentsB4,mergerComments,mergerCommentsB4
4412,dlindquist,0,1,0,1,1,1,2,0,0,0,2,0
4415,terminalmage,0,1,0,1,0,,,,,,,
4385,giantlock,0,1,0,1,1,0,7,5,3,2,2,2
4384,ahammond,0,1,10,0,0,,,,,,,
4387,terminalmage,0,1,0,1,1,0,5,5,4,4,1,1
4386,terminalmage,0,2,0,1,0,,,,,,,
4388,giantlock,0,3,0,1,0,,,,,,,
4391,torhve,0,1,0,1,0,,,,,,,
4393,giantlock,0,1,0,1,0,,,,,,,
4392,whiskybar,1,1,0,1,0,,,,,,,
4396,basepi,0,2,0,1,1,0,1,0,1,0,0,0
4399,basepi,0,2,0,1,0,,,,,,,
4398,timhollinger,0,1,0,1,0,,,,,,,
4371,timhollinger,1,1,0,1,0,,,,,,,
4369,tonthon,1,2,0,1,1,1,3,3,1,1,2,2
4374,spacedentist,0,1,0,1,0,,,,,,,
4372,terminalmage,0,3,0,1,1,0,5,5,4,4,0,0
4373,mou,1,1,0,1,0,,,,,,,
4379,basepi,0,2,0,1,1,0,1,1,0,0,1,1
4376,mou,0,1,0,1,0,,,,,,,
4382,basepi,0,1,0,1,0,,,,,,,
4380,memotype,1,1,0,1,0,,,,,,,
4359,s0undt3ch,0,1,0,1,0,,,,,,,
4358,herself,0,1,0,1,0,,,,,,,
4356,sijis,1,1,0,1,0,,,,,,,
4363,s0undt3ch,0,1,0,1,0,,,,,,,
4360,ranl,0,1,0,1,0,,,,,,,
4367,giantlock,0,1,0,1,0,,,,,,,
4366,aberant,1,1,0,1,0,,,,,,,
4365,UtahDave,0,2,0,1,1,0,2,0,1,0,0,0
4364,sfdc-kho,0,1,0,1,0,,,,,,,
4469,alangarf,0,1,0,1,0,,,,,,,
4470,shadowfax-chc,0,1,0,1,1,0,0,0,0,0,0,0
4464,ahammond,0,1,3,1,0,,,,,,,
4478,hank-at-code42,0,1,0,1,0,,,,,,,
4479,hank-at-code42,0,1,0,0,0,,,,,,,
4473,s0undt3ch,0,1,2,1,0,,,,,,,
4475,basepi,0,1,0,1,1,0,2,1,1,0,1,1
4453,nmandery,0,1,0,1,0,,,,,,,
4455,giantlock,0,1,0,1,0,,,,,,,
4448,joehealy,0,1,0,0,1,1,5,4,2,2,,
4451,sephii,1,1,0,1,1,1,0,0,0,0,0,0
4463,ahammond,0,2,3,1,0,,,,,,,
4462,melinath,0,1,0,1,1,1,8,5,4,4,2,1
4457,jcollie,0,1,0,1,0,,,,,,,
4456,fabiant7t,1,2,0,1,0,,,,,,,
4459,basepi,0,3,0,1,1,0,9,7,3,2,1,1
4458,joehealy,0,1,0,1,0,,,,,,,
4436,shadowfax-chc,0,3,0,1,0,,,,,,,
4437,morganfainberg,0,2,0,1,0,,,,,,,
4434,jacksontj,0,1,0,1,0,,,,,,,
4435,giantlock,0,1,0,1,0,,,,,,,
4432,ahammond,0,1,2,1,0,,,,,,,
4447,melinath,1,1,0,1,0,,,,,,,
4445,shadowfax-chc,0,5,0,1,0,,,,,,,
4442,jcollie,0,2,0,1,0,,,,,,,
4443,jcollie,0,1,0,1,0,,,,,,,
4422,ahammond,0,1,5,1,0,,,,,,,
4421,terminalmage,0,1,0,1,1,0,3,2,1,0,0,0
4420,terminalmage,0,1,0,1,1,1,7,4,5,3,0,0
4419,terminalmage,0,1,0,1,1,0,7,7,4,4,2,2
4418,terminalmage,0,1,0,0,1,1,6,3,4,3,,
4416,terminalmage,0,1,0,1,0,,,,,,,
4431,giantlock,0,1,0,1,1,0,0,0,0,0,0,0
4539,ranl,0,1,0,1,0,,,,,,,
4538,yml,1,1,0,1,0,,,,,,,
4529,tempspace,1,1,0,1,0,,,,,,,
4528,lesnail,0,1,0,1,0,,,,,,,
4530,s0undt3ch,0,3,3,1,0,,,,,,,
4533,tempspace,0,1,0,1,1,1,3,0,1,0,1,0
4532,unicolet,0,1,0,0,0,,,,,,,
4535,s0undt3ch,0,3,0,1,0,,,,,,,
4521,s0undt3ch,0,1,0,1,0,,,,,,,
4523,s0undt3ch,0,3,0,1,0,,,,,,,
4525,nmandery,0,1,0,1,0,,,,,,,
4526,nmandery,0,1,0,1,0,,,,,,,
4527,aboe76,0,1,0,1,0,,,,,,,
4512,techhat,0,4,0,1,0,,,,,,,
4516,jacksontj,0,1,0,1,0,,,,,,,
4517,timhollinger,0,1,0,1,0,,,,,,,
4518,tweeklab,0,1,0,1,0,,,,,,,
4519,s0undt3ch,0,2,2,1,0,,,,,,,
4506,pengyao,0,1,0,1,0,,,,,,,
4505,techhat,0,1,0,1,0,,,,,,,
4504,UtahDave,0,1,0,1,0,,,,,,,
4511,tweeklab,1,1,0,1,0,,,,,,,
4499,hank-at-code42,0,2,0,1,0,,,,,,,
4498,basepi,0,5,0,1,1,0,8,8,5,5,0,0
4502,unicolet,0,1,0,0,0,,,,,,,
4501,raadad,0,1,0,1,0,,,,,,,
4500,raadad,1,1,0,1,0,,,,,,,
4490,aboe76,0,2,0,0,0,,,,,,,
4491,aboe76,0,1,0,1,0,,,,,,,
4494,whiteinge,0,1,0,1,0,,,,,,,
4495,elfixit,0,4,0,1,0,,,,,,,
4482,jasonrm,0,1,0,1,0,,,,,,,
4480,basepi,0,3,0,1,1,0,3,0,2,0,0,0
4486,jameskyle,1,1,0,1,0,,,,,,,
4487,aboe76,0,1,0,1,0,,,,,,,
4604,ranl,0,1,0,1,0,,,,,,,
4607,techhat,0,1,0,1,0,,,,,,,
4601,terminalmage,0,1,0,1,0,,,,,,,
4603,nmandery,0,3,0,1,0,,,,,,,
4596,s0undt3ch,0,2,0,1,0,,,,,,,
4599,s0undt3ch,0,1,1,1,0,,,,,,,
4593,s0undt3ch,0,1,0,1,0,,,,,,,
4592,UtahDave,0,1,0,1,0,,,,,,,
4594,mfussenegger,0,1,0,1,0,,,,,,,
4588,kinware,0,1,0,0,0,,,,,,,
4590,s0undt3ch,0,1,1,1,0,,,,,,,
4591,UtahDave,0,2,0,1,1,0,5,2,3,1,1,1
4584,pengyao,0,1,0,1,0,,,,,,,
4585,kinware,1,1,0,1,0,,,,,,,
4587,kinware,0,1,0,1,0,,,,,,,
4581,mfussenegger,1,1,0,1,0,,,,,,,
4583,UtahDave,0,1,0,1,1,0,3,3,2,2,2,2
4578,bclermont,0,1,0,1,0,,,,,,,
4575,sedie-photobucket,0,1,0,1,0,,,,,,,
4574,unicolet,0,1,0,0,0,,,,,,,
4573,sedie-photobucket,1,1,0,1,1,1,0,0,0,0,0,0
4571,UtahDave,0,2,0,1,0,,,,,,,
4570,s0undt3ch,0,7,7,1,0,,,,,,,
4569,jslatts,1,1,0,1,0,,,,,,,
4568,UtahDave,0,1,0,1,0,,,,,,,
4567,s0undt3ch,0,4,0,1,0,,,,,,,
4566,UtahDave,0,3,0,1,1,1,0,0,0,0,0,0
4565,s0undt3ch,0,3,0,1,0,,,,,,,
4563,UtahDave,0,1,0,1,1,0,4,3,2,1,0,0
4561,s0undt3ch,0,1,6,1,0,,,,,,,
4560,ahammond,0,1,1,1,0,,,,,,,
4558,UtahDave,0,1,0,1,1,0,1,1,1,1,0,0
4559,s0undt3ch,0,3,1,1,1,1,1,1,0,0,1,1
4556,cvrebert,0,2,6,1,0,,,,,,,
4557,cvrebert,0,1,1,1,0,,,,,,,
4554,techhat,0,1,0,1,1,0,2,2,1,1,0,0
4555,cvrebert,0,1,1,1,0,,,,,,,
4552,techhat,0,1,5,1,1,0,2,1,1,1,0,0
4550,basepi,0,2,0,1,1,0,11,7,3,1,3,3
4548,s0undt3ch,0,1,0,1,0,,,,,,,
4549,morganfainberg,0,2,0,1,0,,,,,,,
4547,sfdc-kho,0,1,0,1,0,,,,,,,
4545,syphernl,0,1,0,1,0,,,,,,,
4131,techhat,0,7,1,1,0,,,,,,,
4130,terminalmage,0,1,2,1,1,0,2,2,0,0,0,0
4129,terminalmage,0,1,0,1,1,0,1,1,1,1,1,1
4128,terminalmage,0,1,0,1,1,0,6,3,3,1,3,1
4133,terminalmage,0,5,0,1,1,0,4,2,2,1,0,0
4132,cedwards,0,1,0,1,0,,,,,,,
4139,wichert,1,792,1,0,0,,,,,,,
4138,s0undt3ch,0,1,0,1,0,,,,,,,
4137,jvale,1,1,0,1,0,,,,,,,
4143,wichert,0,1,0,1,0,,,,,,,
4141,wichert,0,1,10,1,0,,,,,,,
4147,UtahDave,0,2,0,1,0,,,,,,,
4145,holmboe,0,1,0,1,0,,,,,,,
4150,seanchannel,0,1,0,1,0,,,,,,,
4151,s0undt3ch,0,1,0,1,0,,,,,,,
4148,gdub,1,4,0,1,0,,,,,,,
4149,jsdalton,0,1,0,1,0,,,,,,,
4154,terminalmage,0,1,1,1,0,,,,,,,
4158,zsimic,0,1,0,1,0,,,,,,,
4159,terminalmage,0,1,0,1,1,0,4,3,4,3,0,0
4156,whiteinge,0,1,0,1,0,,,,,,,
4157,UtahDave,0,2,0,1,0,,,,,,,
4096,s0undt3ch,0,1,0,1,0,,,,,,,
4103,torhve,0,1,0,1,0,,,,,,,
4108,basepi,0,7,1,1,1,0,26,26,12,12,0,0
4112,terminalmage,0,4,16,1,1,0,7,7,4,4,2,2
4113,UtahDave,0,2,0,1,0,,,,,,,
4115,cedwards,0,1,0,1,0,,,,,,,
4116,cedwards,0,1,0,1,0,,,,,,,
4117,kfdm,0,1,0,1,0,,,,,,,
4119,profitware,0,1,0,1,0,,,,,,,
4120,morganfainberg,0,2,0,1,0,,,,,,,
4123,jsdalton,1,1,0,1,1,1,1,0,0,0,1,0
4124,jer,1,1,0,1,0,,,,,,,
4125,UtahDave,0,1,1,1,0,,,,,,,
4126,pengyao,1,1,0,1,0,,,,,,,
4197,zsimic,0,1,0,1,0,,,,,,,
4195,terminalmage,0,1,0,1,0,,,,,,,
4193,basepi,0,13,6,1,0,,,,,,,
4207,corywright,0,1,0,1,0,,,,,,,
4206,basepi,0,1,0,1,1,0,1,1,1,1,0,0
4203,ranl,0,1,0,1,0,,,,,,,
4214,basepi,0,4,0,1,1,0,1,0,1,0,0,0
4215,herlo,0,1,0,1,0,,,,,,,
4211,whiteinge,0,3,2,0,0,,,,,,,
4208,basepi,0,5,3,1,0,,,,,,,
4209,UtahDave,0,5,0,1,1,0,1,1,1,1,0,0
4222,torhve,0,1,0,1,1,0,2,2,1,1,1,1
4223,torhve,0,1,0,1,0,,,,,,,
4220,jacksontj,0,1,0,1,0,,,,,,,
4218,jacksontj,0,1,0,1,0,,,,,,,
4219,seanchannel,0,2,0,0,0,,,,,,,
4216,whiteinge,0,1,1,0,0,,,,,,,
4217,whiteinge,0,1,1,1,0,,,,,,,
4165,torhve,0,1,0,1,0,,,,,,,
4167,yvasiyarov,0,1,0,1,0,,,,,,,
4166,benhosmer,0,1,0,1,0,,,,,,,
4161,herlo,0,1,0,1,0,,,,,,,
4160,mschartman,0,1,0,1,0,,,,,,,
4172,cedwards,0,1,0,1,0,,,,,,,
4182,zsimic,0,1,0,1,1,0,5,2,0,0,2,1
4183,terminalmage,0,1,0,1,1,0,12,8,5,3,2,2
4177,jacksontj,0,1,0,1,0,,,,,,,
4178,zsimic,0,1,0,1,0,,,,,,,
4188,whiteinge,0,1,0,1,0,,,,,,,
4189,UtahDave,0,1,0,1,0,,,,,,,
4190,UtahDave,0,1,0,1,0,,,,,,,
4191,ranl,0,1,0,1,0,,,,,,,
4184,h3,1,1,0,1,0,,,,,,,
4185,terminalmage,0,1,0,1,1,0,1,1,1,1,0,0
4186,zsimic,0,1,0,1,0,,,,,,,
4264,jcollie,0,1,0,1,0,,,,,,,
4270,dlindquist,0,1,0,1,0,,,,,,,
4271,whiteinge,0,1,1,1,0,,,,,,,
4259,jacksontj,0,1,0,1,0,,,,,,,
4257,benhosmer,0,1,0,1,0,,,,,,,
4262,mgwilliams,0,3,0,1,0,,,,,,,
4261,whiteinge,0,1,1,1,0,,,,,,,
4285,giantlock,0,1,0,1,0,,,,,,,
4284,dlindquist,0,1,0,1,0,,,,,,,
4278,SEJeff,0,1,0,0,0,,,,,,,
4277,dlindquist,0,1,0,1,0,,,,,,,
4232,tohojo,1,5,0,1,0,,,,,,,
4233,s0undt3ch,0,2,0,1,0,,,,,,,
4234,giantlock,0,1,0,1,0,,,,,,,
4235,terminalmage,0,1,0,1,0,,,,,,,
4237,terminalmage,0,2,0,1,0,,,,,,,
4238,aboe76,0,1,0,1,0,,,,,,,
4239,herlo,0,1,0,1,0,,,,,,,
4224,torhve,0,1,0,1,0,,,,,,,
4225,torhve,0,3,0,1,0,,,,,,,
4227,terminalmage,0,3,0,1,1,0,12,11,4,3,4,4
4228,kmwhite,1,1,0,1,0,,,,,,,
4229,terminalmage,0,1,0,1,0,,,,,,,
4230,terminalmage,0,1,0,1,0,,,,,,,
4249,Katafalkas,1,1,0,1,0,,,,,,,
4250,spacedentist,1,1,0,1,0,,,,,,,
4253,joehealy,0,1,0,1,0,,,,,,,
4252,slai,1,1,0,1,1,1,2,0,1,0,1,0
4241,cedwards,0,1,0,1,0,,,,,,,
4243,UtahDave,0,1,0,1,0,,,,,,,
4242,terminalmage,0,1,0,1,1,0,8,6,2,1,2,2
4247,giantlock,0,1,0,1,0,,,,,,,
4246,s0undt3ch,0,1,0,1,0,,,,,,,
4334,jasonrm,0,2,0,1,0,,,,,,,
4335,ranl,0,1,0,1,0,,,,,,,
4332,UtahDave,0,1,0,1,0,,,,,,,
4333,dlindquist,0,1,0,1,0,,,,,,,
4330,terminalmage,0,1,0,1,1,0,3,1,1,0,1,1
4331,ranl,0,1,0,1,0,,,,,,,
4329,jasonrm,0,1,0,1,0,,,,,,,
4322,terminalmage,0,1,0,1,1,0,12,12,7,7,1,1
4350,MTecknology,0,1,0,1,1,1,2,0,1,0,1,0
4349,nmandery,1,1,0,1,0,,,,,,,
4347,alangarf,1,1,0,1,0,,,,,,,
4346,kmwhite,0,1,0,1,0,,,,,,,
4343,sfdc-kho,1,1,0,1,0,,,,,,,
4339,jasonrm,0,1,0,1,0,,,,,,,
4338,jasonrm,0,1,0,1,0,,,,,,,
4300,maspwr,0,1,0,1,1,1,4,2,3,2,1,0
4303,seanchannel,0,1,0,1,0,,,,,,,
4299,jsdalton,0,1,0,1,0,,,,,,,
4289,grischa,0,1,0,1,0,,,,,,,
4317,basepi,0,2,0,1,1,0,5,1,2,0,1,1
4316,mschartman,0,1,0,1,0,,,,,,,
4318,tlk2126,0,2,0,1,0,,,,,,,
4313,dlindquist,0,1,0,1,0,,,,,,,
4312,basepi,0,2,1,1,1,0,9,3,3,0,2,1
4314,jasonrm,1,1,0,1,0,,,,,,,
4310,UnwashedMeme,1,3,0,1,1,0,7,6,2,2,0,0
4305,ranl,0,1,0,1,0,,,,,,,
4304,JustinCarmony,0,1,0,1,0,,,,,,,
4886,cvrebert,0,1,0,1,0,,,,,,,
4887,cvrebert,0,1,0,1,0,,,,,,,
4884,cvrebert,0,1,0,1,0,,,,,,,
4885,cvrebert,0,1,0,1,0,,,,,,,
4882,cvrebert,0,1,0,1,0,,,,,,,
4883,cvrebert,0,1,0,1,0,,,,,,,
4880,cvrebert,0,1,13,0,0,,,,,,,
4881,cvrebert,0,1,2,0,0,,,,,,,
4894,UtahDave,0,1,0,1,0,,,,,,,
4895,cvrebert,0,2,0,0,0,,,,,,,
4892,cvrebert,0,1,0,0,0,,,,,,,
4893,cvrebert,0,1,3,0,0,,,,,,,
4890,cvrebert,0,1,0,0,0,,,,,,,
4891,cvrebert,0,1,0,0,0,,,,,,,
4888,cvrebert,0,1,0,1,0,,,,,,,
4889,cvrebert,0,1,0,0,0,,,,,,,
4871,UtahDave,0,1,1,1,0,,,,,,,
4869,alejandrogomez,0,0,0,0,0,,,,,,,
4868,cvrebert,0,1,0,1,0,,,,,,,
4867,cvrebert,0,1,0,1,0,,,,,,,
4866,basepi,0,1,0,1,0,,,,,,,
4865,cvrebert,0,1,0,1,0,,,,,,,
4864,cvrebert,0,1,0,1,0,,,,,,,
4879,cvrebert,0,1,0,1,0,,,,,,,
4878,cvrebert,0,1,0,1,0,,,,,,,
4877,cvrebert,0,1,1,1,0,,,,,,,
4876,cvrebert,0,1,0,1,0,,,,,,,
4875,cvrebert,0,1,0,1,0,,,,,,,
4874,cvrebert,0,1,0,1,0,,,,,,,
4873,cvrebert,0,1,0,1,0,,,,,,,
4872,cvrebert,0,1,0,1,0,,,,,,,
4918,techhat,0,5,0,1,0,,,,,,,
4914,basepi,0,1,0,1,0,,,,,,,
4915,cvrebert,0,1,1,1,0,,,,,,,
4924,raadad,0,1,0,0,0,,,,,,,
4925,s0undt3ch,0,1,2,1,0,,,,,,,
4926,cvrebert,0,1,0,1,0,,,,,,,
4921,ranl,0,1,0,1,0,,,,,,,
4923,diluga,1,1,0,1,0,,,,,,,
4900,OddBloke,1,1,0,1,0,,,,,,,
4897,cvrebert,0,1,0,0,0,,,,,,,
4896,cvrebert,0,1,0,0,0,,,,,,,
4899,cvrebert,0,1,0,0,0,,,,,,,
4898,cvrebert,0,1,0,0,0,,,,,,,
4908,terminalmage,0,1,0,1,0,,,,,,,
4911,herlo,0,1,0,1,0,,,,,,,
4910,basepi,0,3,0,1,0,,,,,,,
4907,techhat,0,1,0,1,0,,,,,,,
4946,joehealy,0,1,0,1,0,,,,,,,
4947,iMilnb,0,1,0,1,0,,,,,,,
4944,iMilnb,0,1,0,1,0,,,,,,,
4950,basepi,0,3,4,1,1,0,0,0,0,0,0,0
4949,UtahDave,0,1,0,1,0,,,,,,,
4952,KB1JWQ,0,1,0,1,0,,,,,,,
4959,cvrebert,0,1,2,1,0,,,,,,,
4956,herlo,0,1,0,1,0,,,,,,,
4931,basepi,0,1,0,1,1,0,0,0,0,0,0,0
4930,jfchevrette,1,1,0,1,0,,,,,,,
4928,basepi,0,1,0,1,1,0,0,0,0,0,0,0
4935,cvrebert,0,1,0,1,0,,,,,,,
4933,basepi,0,2,0,1,1,0,2,2,1,1,0,0
4932,basepi,0,1,0,1,1,0,0,0,0,0,0,0
4938,iMilnb,1,1,0,1,0,,,,,,,
4936,aboe76,0,2,0,1,0,,,,,,,
4941,cvrebert,0,1,0,1,0,,,,,,,
4940,cvrebert,0,1,5,1,0,,,,,,,
4976,basepi,0,1,0,1,0,,,,,,,
4977,basepi,0,2,0,1,1,0,8,6,3,2,0,0
4979,cvrebert,0,1,0,1,0,,,,,,,
4981,alangarf,0,1,0,1,0,,,,,,,
4982,the-real-ed,1,1,0,0,0,,,,,,,
4983,the-real-ed,0,2,0,1,0,,,,,,,
4984,iMilnb,0,4,0,1,0,,,,,,,
4986,s0undt3ch,0,2,6,1,0,,,,,,,
4987,mguegan,1,1,0,1,0,,,,,,,
4990,auser,0,1,0,1,0,,,,,,,
4991,mguegan,0,1,0,1,0,,,,,,,
4961,basepi,0,3,0,1,1,0,0,0,0,0,0,0
4960,raadad,0,3,0,1,0,,,,,,,
4962,cvrebert,0,1,0,1,0,,,,,,,
4965,basepi,0,1,0,1,1,0,1,1,1,1,0,0
4964,basepi,0,1,0,1,1,0,2,2,1,1,1,1
4970,s0undt3ch,0,1,5,1,0,,,,,,,
4973,cvrebert,0,1,0,1,0,,,,,,,
5023,cvrebert,0,1,0,1,0,,,,,,,
5022,cvrebert,0,1,0,1,0,,,,,,,
5021,basepi,0,2,0,1,1,0,22,21,8,8,0,0
5020,s0undt3ch,0,1,0,1,0,,,,,,,
5016,UtahDave,0,1,0,1,1,0,22,12,5,3,8,4
5015,dlindquist,0,1,0,1,0,,,,,,,
5014,basepi,0,2,0,1,1,0,1,1,1,1,0,0
5012,UtahDave,0,2,0,1,1,0,3,3,2,2,0,0
5011,mguegan,0,1,0,1,0,,,,,,,
5008,UtahDave,0,1,2,1,0,,,,,,,
5002,davea,1,1,0,1,0,,,,,,,
5000,terminalmage,0,17,0,1,0,,,,,,,
4999,aboe76,0,1,0,1,0,,,,,,,
4996,techhat,0,3,0,1,0,,,,,,,
4997,s0undt3ch,0,6,1,1,0,,,,,,,
4992,aboe76,0,1,0,1,0,,,,,,,
5053,basepi,0,1,0,1,0,,,,,,,
5049,jasonrm,0,1,0,1,0,,,,,,,
5051,terminalmage,0,1,0,1,0,,,,,,,
5044,KB1JWQ,0,1,0,1,0,,,,,,,
5047,cvrebert,0,1,0,1,0,,,,,,,
5046,cvrebert,0,1,0,1,1,1,8,8,0,0,4,4
5041,basepi,0,1,1,1,0,,,,,,,
5040,basepi,0,2,0,1,1,0,1,1,1,1,0,0
5043,cvrebert,0,1,0,1,1,1,1,1,0,0,0,0
5042,UtahDave,0,1,0,1,0,,,,,,,
5036,basepi,0,1,0,1,1,0,3,3,2,2,1,1
5037,basepi,0,1,0,1,1,0,0,0,0,0,0,0
5038,basepi,0,2,0,1,1,0,0,0,0,0,0,0
5039,aboe76,0,1,0,1,0,,,,,,,
5032,basepi,0,1,0,1,1,0,1,1,1,1,0,0
5033,UtahDave,0,1,0,1,0,,,,,,,
5034,basepi,0,1,0,1,1,0,2,1,2,1,0,0
5028,sephii,0,1,0,1,0,,,,,,,
5025,basepi,0,1,0,1,1,0,11,10,0,0,1,1
5026,UtahDave,0,14,0,1,1,0,6,6,2,2,0,0
5083,cvrebert,0,1,0,1,0,,,,,,,
5082,cvrebert,0,1,0,1,0,,,,,,,
5081,cvrebert,0,2,4,1,0,,,,,,,
5080,cvrebert,0,1,0,1,0,,,,,,,
5087,s0undt3ch,0,1,0,1,0,,,,,,,
5075,cvrebert,0,1,0,1,0,,,,,,,
5074,cvrebert,0,1,0,1,0,,,,,,,
5073,cvrebert,0,1,0,1,0,,,,,,,
5072,cvrebert,0,1,0,1,0,,,,,,,
5079,cvrebert,0,1,0,1,0,,,,,,,
5078,cvrebert,0,1,0,1,0,,,,,,,
5077,cvrebert,0,1,0,1,0,,,,,,,
5076,cvrebert,0,1,0,1,0,,,,,,,
5066,cvrebert,0,1,0,1,1,0,1,1,0,0,1,1
5067,cvrebert,0,1,0,1,0,,,,,,,
5064,cvrebert,0,1,1,1,0,,,,,,,
5065,cvrebert,0,1,0,1,0,,,,,,,
5070,cvrebert,0,1,0,1,0,,,,,,,
5071,cvrebert,0,1,0,1,0,,,,,,,
5068,UtahDave,0,1,0,1,1,0,1,1,1,1,0,0
5069,cvrebert,0,1,0,1,0,,,,,,,
5056,KB1JWQ,0,1,0,1,0,,,,,,,
5060,iMilnb,0,2,0,1,0,,,,,,,
5113,cvrebert,0,1,0,1,0,,,,,,,
5115,cvrebert,0,1,0,1,0,,,,,,,
5117,cvrebert,0,1,0,1,0,,,,,,,
5116,cvrebert,0,1,0,1,0,,,,,,,
5119,cvrebert,0,1,0,1,0,,,,,,,
5118,cvrebert,0,1,0,1,0,,,,,,,
5104,cvrebert,0,1,0,1,0,,,,,,,
5107,cvrebert,0,1,0,1,0,,,,,,,
5106,cvrebert,0,1,0,1,0,,,,,,,
5108,cvrebert,0,1,0,1,0,,,,,,,
5111,cvrebert,0,1,0,1,0,,,,,,,
5096,basepi,0,2,0,1,1,0,1,0,1,0,0,0
5097,kt97679,1,1,0,1,0,,,,,,,
5099,mguegan,0,1,0,1,0,,,,,,,
5100,cvrebert,0,1,0,1,0,,,,,,,
5101,cvrebert,0,1,0,1,0,,,,,,,
5103,cvrebert,0,1,0,1,0,,,,,,,
5088,mguegan,0,1,0,1,0,,,,,,,
5089,shintonik,1,1,0,1,0,,,,,,,
5090,timl,0,1,0,1,0,,,,,,,
5094,cvrebert,0,1,1,0,1,1,1,0,0,0,,
5095,binarydud,0,1,0,1,1,1,6,4,2,2,4,2
4612,basepi,0,1,0,1,0,,,,,,,
4615,kinware,0,1,0,1,0,,,,,,,
4609,UtahDave,0,2,2,1,1,0,8,7,4,3,0,0
4608,s0undt3ch,0,8,3,1,0,,,,,,,
4616,UtahDave,0,1,0,1,0,,,,,,,
4619,UtahDave,0,1,0,1,0,,,,,,,
4618,hank-at-code42,0,1,0,0,0,,,,,,,
4628,s0undt3ch,0,2,2,1,0,,,,,,,
4631,ranl,0,1,0,1,0,,,,,,,
4624,s0undt3ch,0,1,0,1,0,,,,,,,
4625,terminalmage,0,1,0,1,0,,,,,,,
4626,s0undt3ch,0,1,1,1,0,,,,,,,
4636,tohojo,0,1,0,0,0,,,,,,,
4638,s0undt3ch,0,1,0,1,0,,,,,,,
4639,s0undt3ch,0,3,1,0,0,,,,,,,
4632,s0undt3ch,0,1,1,1,0,,,,,,,
4635,s0undt3ch,0,1,2,1,0,,,,,,,
4647,joehealy,0,1,0,1,1,1,2,1,1,1,1,0
4645,UtahDave,0,3,1,1,1,0,5,4,2,1,1,1
4644,dlam26,1,1,0,1,0,,,,,,,
4641,fsaintjacques,1,1,0,1,0,,,,,,,
4640,s0undt3ch,0,2,5,1,0,,,,,,,
4655,cvrebert,0,1,2,1,0,,,,,,,
4654,ozgurcayci,1,1,0,1,0,,,,,,,
4651,aboe76,0,1,1,1,1,0,2,2,1,1,0,0
4650,HlynDiezel,1,1,0,1,0,,,,,,,
4660,basepi,0,5,2,0,1,0,7,7,0,0,,
4661,basepi,0,5,1,1,1,0,7,7,0,0,1,1
4659,deniskin82,1,2,0,1,0,,,,,,,
4656,cvrebert,0,1,1,1,0,,,,,,,
4657,cvrebert,0,1,1,1,0,,,,,,,
4670,cvrebert,0,1,0,1,0,,,,,,,
4671,cvrebert,0,1,0,1,0,,,,,,,
4668,cvrebert,0,1,0,1,0,,,,,,,
4667,cvrebert,0,1,3,1,0,,,,,,,
4664,cvrebert,0,1,0,1,0,,,,,,,
4665,cvrebert,0,1,1,1,0,,,,,,,
4673,cvrebert,0,1,1,1,0,,,,,,,
4672,cvrebert,0,1,1,1,0,,,,,,,
4675,alangarf,0,1,0,1,0,,,,,,,
4677,cvrebert,0,1,0,1,0,,,,,,,
4676,cvrebert,0,1,0,1,0,,,,,,,
4679,cvrebert,0,1,0,1,0,,,,,,,
4683,cvrebert,0,2,0,1,0,,,,,,,
4684,cvrebert,0,1,0,1,0,,,,,,,
4687,cvrebert,0,1,0,1,0,,,,,,,
4688,cvrebert,0,1,2,1,0,,,,,,,
4689,cvrebert,0,1,0,1,0,,,,,,,
4693,cvrebert,0,1,0,1,0,,,,,,,
4694,s0undt3ch,0,1,0,1,0,,,,,,,
4700,cvrebert,0,1,0,1,0,,,,,,,
4701,cvrebert,0,1,0,1,0,,,,,,,
4702,cvrebert,0,1,0,1,0,,,,,,,
4703,UtahDave,0,6,0,1,1,0,12,11,4,3,2,2
4707,basepi,0,1,0,1,0,,,,,,,
4706,cvrebert,0,1,1,1,0,,,,,,,
4705,shadowfax-chc,0,1,0,1,0,,,,,,,
4711,Plasma,1,1,0,1,0,,,,,,,
4710,basepi,0,1,0,1,0,,,,,,,
4708,UtahDave,0,7,0,1,1,0,3,2,2,1,1,1
4715,shadowfax-chc,0,11,0,1,0,,,,,,,
4714,cvrebert,0,1,0,1,0,,,,,,,
4713,cvrebert,0,1,0,1,0,,,,,,,
4712,cvrebert,0,1,0,1,0,,,,,,,
4719,joehealy,0,1,0,1,0,,,,,,,
4718,cvrebert,0,1,0,1,0,,,,,,,
4717,cvrebert,0,1,0,1,0,,,,,,,
4716,cvrebert,0,1,0,1,0,,,,,,,
4722,cvrebert,0,1,0,1,0,,,,,,,
4721,cvrebert,0,1,1,1,0,,,,,,,
4726,cvrebert,0,1,0,1,0,,,,,,,
4727,cvrebert,0,1,0,1,0,,,,,,,
4724,cvrebert,0,1,0,1,0,,,,,,,
4725,cvrebert,0,1,0,1,0,,,,,,,
4730,cvrebert,0,1,1,1,0,,,,,,,
4731,cvrebert,0,1,0,1,0,,,,,,,
4728,cvrebert,0,1,1,1,0,,,,,,,
4729,cvrebert,0,1,0,1,0,,,,,,,
